IOCValue,IOCType,ThreatName,MalwareFamily,ThreatActor,Campaign,SourceOrganization,SourceArticleTitle,SourceURL,ArticlePublishedDate,ArticleUpdatedDate,IOCFirstSeen,IOCLastSeen,DateCollected,Confidence,Severity,FreshnessScore,HuntingValue,OverallScore,RecommendedLookbackDays,RequestedLookbackDays,AvailableLookbackDays,EffectiveLookbackDays,MITRETechnique,Notes,SharedInfrastructure,SourceCount,ChangeStatus,Sources
umbrellavessel.xyz,domain,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,,,,Palo Alto Networks Unit 42,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/,2026-09-09T10:00:55Z,,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Palo Alto Networks Unit 42"", ""article_title"": ""Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure"", ""url"": ""https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/"", ""published_at"": ""2026-09-09T10:00:55Z"", ""updated_at"": null, ""reliability"": 0.92}]"
unitedfundingwave.com,domain,ASCII smuggling crosses over from AI prompt injection to phishing evasion | Microsoft Security Blog,,,,Microsoft Threat Intelligence,ASCII smuggling crosses over from AI prompt injection to phishing evasion | Microsoft Security Blog,https://www.microsoft.com/en-us/security/blog/2026/09/03/ascii-smuggling-crosses-over-from-ai-prompt-injection-to-phishing-evasion/,2026-09-03T16:00:00Z,2026-09-03T17:51:06Z,,,2026-09-20T13:00:00.081404Z,71,5,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Microsoft Threat Intelligence"", ""article_title"": ""ASCII smuggling crosses over from AI prompt injection to phishing evasion | Microsoft Security Blog"", ""url"": ""https://www.microsoft.com/en-us/security/blog/2026/09/03/ascii-smuggling-crosses-over-from-ai-prompt-injection-to-phishing-evasion/"", ""published_at"": ""2026-09-03T16:00:00Z"", ""updated_at"": ""2026-09-03T17:51:06Z"", ""reliability"": 0.96}]"
update.dubbedmuch.cc,domain,"ClearFake WebDAV infection chain delivers Amatera stealer, ZigCryptoStealer, and NetSupport Manager",,,,Cisco Talos,"ClearFake WebDAV infection chain delivers Amatera stealer, ZigCryptoStealer, and NetSupport Manager",https://blog.talosintelligence.com/clearfake-webdav-infection-chain/,2026-09-08T10:01:07Z,2026-09-10T09:03:00Z,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Cisco Talos"", ""article_title"": ""ClearFake WebDAV infection chain delivers Amatera stealer, ZigCryptoStealer, and NetSupport Manager"", ""url"": ""https://blog.talosintelligence.com/clearfake-webdav-infection-chain/"", ""published_at"": ""2026-09-08T10:01:07Z"", ""updated_at"": ""2026-09-10T09:03:00Z"", ""reliability"": 0.92}]"
update1n5.blob.core.windows.net,domain,Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog,,,,Microsoft Threat Intelligence,Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog,https://www.microsoft.com/en-us/security/blog/2026/09/02/impersonating-it-support-threat-actors-turn-remote-session-into-enterprise-wide-access/,2026-09-02T22:51:18Z,2026-09-02T22:51:21Z,,,2026-09-20T13:00:00.081404Z,71,8,12,66,61,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Microsoft Threat Intelligence"", ""article_title"": ""Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog"", ""url"": ""https://www.microsoft.com/en-us/security/blog/2026/09/02/impersonating-it-support-threat-actors-turn-remote-session-into-enterprise-wide-access/"", ""published_at"": ""2026-09-02T22:51:18Z"", ""updated_at"": ""2026-09-02T22:51:21Z"", ""reliability"": 0.96}]"
update1n6.blob.core.windows.net,domain,Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog,,,,Microsoft Threat Intelligence,Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog,https://www.microsoft.com/en-us/security/blog/2026/09/02/impersonating-it-support-threat-actors-turn-remote-session-into-enterprise-wide-access/,2026-09-02T22:51:18Z,2026-09-02T22:51:21Z,,,2026-09-20T13:00:00.081404Z,71,8,12,66,61,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Microsoft Threat Intelligence"", ""article_title"": ""Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog"", ""url"": ""https://www.microsoft.com/en-us/security/blog/2026/09/02/impersonating-it-support-threat-actors-turn-remote-session-into-enterprise-wide-access/"", ""published_at"": ""2026-09-02T22:51:18Z"", ""updated_at"": ""2026-09-02T22:51:21Z"", ""reliability"": 0.96}]"
update1n7.blob.core.windows.net,domain,Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog,,,,Microsoft Threat Intelligence,Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog,https://www.microsoft.com/en-us/security/blog/2026/09/02/impersonating-it-support-threat-actors-turn-remote-session-into-enterprise-wide-access/,2026-09-02T22:51:18Z,2026-09-02T22:51:21Z,,,2026-09-20T13:00:00.081404Z,71,8,12,66,61,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Microsoft Threat Intelligence"", ""article_title"": ""Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog"", ""url"": ""https://www.microsoft.com/en-us/security/blog/2026/09/02/impersonating-it-support-threat-actors-turn-remote-session-into-enterprise-wide-access/"", ""published_at"": ""2026-09-02T22:51:18Z"", ""updated_at"": ""2026-09-02T22:51:21Z"", ""reliability"": 0.96}]"
update1n9.blob.core.windows.net,domain,Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog,,,,Microsoft Threat Intelligence,Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog,https://www.microsoft.com/en-us/security/blog/2026/09/02/impersonating-it-support-threat-actors-turn-remote-session-into-enterprise-wide-access/,2026-09-02T22:51:18Z,2026-09-02T22:51:21Z,,,2026-09-20T13:00:00.081404Z,71,8,12,66,61,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Microsoft Threat Intelligence"", ""article_title"": ""Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog"", ""url"": ""https://www.microsoft.com/en-us/security/blog/2026/09/02/impersonating-it-support-threat-actors-turn-remote-session-into-enterprise-wide-access/"", ""published_at"": ""2026-09-02T22:51:18Z"", ""updated_at"": ""2026-09-02T22:51:21Z"", ""reliability"": 0.96}]"
updatetmp.blob.core.windows.net,domain,Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog,,,,Microsoft Threat Intelligence,Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog,https://www.microsoft.com/en-us/security/blog/2026/09/02/impersonating-it-support-threat-actors-turn-remote-session-into-enterprise-wide-access/,2026-09-02T22:51:18Z,2026-09-02T22:51:21Z,,,2026-09-20T13:00:00.081404Z,71,8,12,66,61,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Microsoft Threat Intelligence"", ""article_title"": ""Impersonating IT support: how threat actors turn a remote session into enterprise-wide access | Microsoft Security Blog"", ""url"": ""https://www.microsoft.com/en-us/security/blog/2026/09/02/impersonating-it-support-threat-actors-turn-remote-session-into-enterprise-wide-access/"", ""published_at"": ""2026-09-02T22:51:18Z"", ""updated_at"": ""2026-09-02T22:51:21Z"", ""reliability"": 0.96}]"
uy.basesfiles.com,domain,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,,,,Palo Alto Networks Unit 42,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/,2026-09-09T10:00:55Z,,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Palo Alto Networks Unit 42"", ""article_title"": ""Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure"", ""url"": ""https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/"", ""published_at"": ""2026-09-09T10:00:55Z"", ""updated_at"": null, ""reliability"": 0.92}]"
vacationengine.xyz,domain,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,,,,Palo Alto Networks Unit 42,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/,2026-09-09T10:00:55Z,,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Palo Alto Networks Unit 42"", ""article_title"": ""Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure"", ""url"": ""https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/"", ""published_at"": ""2026-09-09T10:00:55Z"", ""updated_at"": null, ""reliability"": 0.92}]"
validationsetupac.com,domain,Passkey-themed social engineering leads to identity and cloud compromise | Microsoft Security Blog,,,,Microsoft Threat Intelligence,Passkey-themed social engineering leads to identity and cloud compromise | Microsoft Security Blog,https://www.microsoft.com/en-us/security/blog/2026/09/09/passkey-themed-social-engineering-leads-identity-cloud-compromise/,2026-09-09T17:41:18Z,2026-09-09T17:59:18Z,,,2026-09-20T13:00:00.081404Z,71,6,12,66,59,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Microsoft Threat Intelligence"", ""article_title"": ""Passkey-themed social engineering leads to identity and cloud compromise | Microsoft Security Blog"", ""url"": ""https://www.microsoft.com/en-us/security/blog/2026/09/09/passkey-themed-social-engineering-leads-identity-cloud-compromise/"", ""published_at"": ""2026-09-09T17:41:18Z"", ""updated_at"": ""2026-09-09T17:59:18Z"", ""reliability"": 0.96}]"
velfps.blogspot.com,domain,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,,,,Palo Alto Networks Unit 42,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/,2026-09-09T10:00:55Z,,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Palo Alto Networks Unit 42"", ""article_title"": ""Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure"", ""url"": ""https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/"", ""published_at"": ""2026-09-09T10:00:55Z"", ""updated_at"": null, ""reliability"": 0.92}]"
velvoxlab.blogspot.com,domain,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,,,,Palo Alto Networks Unit 42,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/,2026-09-09T10:00:55Z,,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Palo Alto Networks Unit 42"", ""article_title"": ""Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure"", ""url"": ""https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/"", ""published_at"": ""2026-09-09T10:00:55Z"", ""updated_at"": null, ""reliability"": 0.92}]"
vendralo.info,domain,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,,,,Palo Alto Networks Unit 42,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/,2026-09-09T10:00:55Z,,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Palo Alto Networks Unit 42"", ""article_title"": ""Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure"", ""url"": ""https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/"", ""published_at"": ""2026-09-09T10:00:55Z"", ""updated_at"": null, ""reliability"": 0.92}]"
venrx.blogspot.com,domain,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,,,,Palo Alto Networks Unit 42,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/,2026-09-09T10:00:55Z,,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Palo Alto Networks Unit 42"", ""article_title"": ""Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure"", ""url"": ""https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/"", ""published_at"": ""2026-09-09T10:00:55Z"", ""updated_at"": null, ""reliability"": 0.92}]"
venrx.xyz,domain,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,,,,Palo Alto Networks Unit 42,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/,2026-09-09T10:00:55Z,,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Palo Alto Networks Unit 42"", ""article_title"": ""Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure"", ""url"": ""https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/"", ""published_at"": ""2026-09-09T10:00:55Z"", ""updated_at"": null, ""reliability"": 0.92}]"
venrxhub.blogspot.com,domain,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,,,,Palo Alto Networks Unit 42,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/,2026-09-09T10:00:55Z,,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Palo Alto Networks Unit 42"", ""article_title"": ""Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure"", ""url"": ""https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/"", ""published_at"": ""2026-09-09T10:00:55Z"", ""updated_at"": null, ""reliability"": 0.92}]"
verification.google,domain,"ClearFake WebDAV infection chain delivers Amatera stealer, ZigCryptoStealer, and NetSupport Manager",,,,Cisco Talos,"ClearFake WebDAV infection chain delivers Amatera stealer, ZigCryptoStealer, and NetSupport Manager",https://blog.talosintelligence.com/clearfake-webdav-infection-chain/,2026-09-08T10:01:07Z,2026-09-10T09:03:00Z,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Cisco Talos"", ""article_title"": ""ClearFake WebDAV infection chain delivers Amatera stealer, ZigCryptoStealer, and NetSupport Manager"", ""url"": ""https://blog.talosintelligence.com/clearfake-webdav-infection-chain/"", ""published_at"": ""2026-09-08T10:01:07Z"", ""updated_at"": ""2026-09-10T09:03:00Z"", ""reliability"": 0.92}]"
vesselsystem.xyz,domain,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,,,,Palo Alto Networks Unit 42,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/,2026-09-09T10:00:55Z,,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Palo Alto Networks Unit 42"", ""article_title"": ""Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure"", ""url"": ""https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/"", ""published_at"": ""2026-09-09T10:00:55Z"", ""updated_at"": null, ""reliability"": 0.92}]"
vestthings.cfd,domain,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,,,,Palo Alto Networks Unit 42,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/,2026-09-09T10:00:55Z,,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Palo Alto Networks Unit 42"", ""article_title"": ""Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure"", ""url"": ""https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/"", ""published_at"": ""2026-09-09T10:00:55Z"", ""updated_at"": null, ""reliability"": 0.92}]"
vn.xyz,domain,UAT-10147 deploys SPECTRE: A cross-platform implant with Linux rootkit and BYOVD capabilities,,,,Cisco Talos,UAT-10147 deploys SPECTRE: A cross-platform implant with Linux rootkit and BYOVD capabilities,https://blog.talosintelligence.com/uat-10147-deploys-spectre-a-cross-platform-implant-with-linux-rootkit-and-byovd-capabilities/,2026-08-20T10:00:50Z,2026-08-26T23:04:45Z,,,2026-09-20T13:00:00.081404Z,68,7,12,66,59,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Cisco Talos"", ""article_title"": ""UAT-10147 deploys SPECTRE: A cross-platform implant with Linux rootkit and BYOVD capabilities"", ""url"": ""https://blog.talosintelligence.com/uat-10147-deploys-spectre-a-cross-platform-implant-with-linux-rootkit-and-byovd-capabilities/"", ""published_at"": ""2026-08-20T10:00:50Z"", ""updated_at"": ""2026-08-26T23:04:45Z"", ""reliability"": 0.92}]"
volcanopin.xyz,domain,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,,,,Palo Alto Networks Unit 42,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/,2026-09-09T10:00:55Z,,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Palo Alto Networks Unit 42"", ""article_title"": ""Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure"", ""url"": ""https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/"", ""published_at"": ""2026-09-09T10:00:55Z"", ""updated_at"": null, ""reliability"": 0.92}]"
voyagemist.space,domain,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,,,,Palo Alto Networks Unit 42,Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure,https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/,2026-09-09T10:00:55Z,,,,2026-09-20T13:00:00.081404Z,68,6,12,66,58,60,60,30,30,,,False,1,NEW,"[{""organization"": ""Palo Alto Networks Unit 42"", ""article_title"": ""Untracked Nightmares: The Threats Hiding Behind Commodity Infrastructure"", ""url"": ""https://unit42.paloaltonetworks.com/ppi-network-malware-campaign-analysis/"", ""published_at"": ""2026-09-09T10:00:55Z"", ""updated_at"": null, ""reliability"": 0.92}]"
